Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,361569,-,-,-,36.06,-114.93,0,628,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI
2023,9,29,11,30,0
2023,9,29,11,45,0
2023,9,29,12,0,0
2023,9,29,12,15,0
2023,9,29,12,30,0
2023,9,29,12,45,0
2023,9,29,13,0,0
2023,9,29,13,15,0
2023,9,29,13,30,0
2023,9,29,13,45,20
2023,9,29,14,0,56
2023,9,29,14,15,101
2023,9,29,14,30,151
2023,9,29,14,45,203
2023,9,29,15,0,256
2023,9,29,15,15,310
2023,9,29,15,30,363
2023,9,29,15,45,414
2023,9,29,16,0,464
2023,9,29,16,15,512
2023,9,29,16,30,558
2023,9,29,16,45,601
2023,9,29,17,0,644
2023,9,29,17,15,681
2023,9,29,17,30,715
2023,9,29,17,45,745
2023,9,29,18,0,771
2023,9,29,18,15,794
2023,9,29,18,30,816
2023,9,29,18,45,830
2023,9,29,19,0,840
2023,9,29,19,15,847
2023,9,29,19,30,849
2023,9,29,19,45,846
2023,9,29,20,0,839
2023,9,29,20,15,829
2023,9,29,20,30,814
2023,9,29,20,45,794
2023,9,29,21,0,771
2023,9,29,21,15,742
2023,9,29,21,30,711
2023,9,29,21,45,678
2023,9,29,22,0,640
2023,9,29,22,15,600
2023,9,29,22,30,556
2023,9,29,22,45,510
2023,9,29,23,0,462
2023,9,29,23,15,412
2023,9,29,23,30,360
2023,9,29,23,45,307
2023,9,30,0,0,254
2023,9,30,0,15,200
2023,9,30,0,30,148
2023,9,30,0,45,98
2023,9,30,1,0,53
2023,9,30,1,15,19
2023,9,30,1,30,0
2023,9,30,1,45,0
2023,9,30,2,0,0
2023,9,30,2,15,0
2023,9,30,2,30,0
2023,9,30,2,45,0
2023,9,30,3,0,0
2023,9,30,3,15,0
2023,9,30,3,30,0
2023,9,30,3,45,0
2023,9,30,4,0,0
2023,9,30,4,15,0
2023,9,30,4,30,0
2023,9,30,4,45,0
2023,9,30,5,0,0
2023,9,30,5,15,0
2023,9,30,5,30,0
2023,9,30,5,45,0
2023,9,30,6,0,0
2023,9,30,6,15,0
2023,9,30,6,30,0
2023,9,30,6,45,0
2023,9,30,7,0,0
2023,9,30,7,15,0
2023,9,30,7,30,0
2023,9,30,7,45,0
2023,9,30,8,0,0
2023,9,30,8,15,0
2023,9,30,8,30,0
2023,9,30,8,45,0
2023,9,30,9,0,0
2023,9,30,9,15,0
2023,9,30,9,30,0
2023,9,30,9,45,0
2023,9,30,10,0,0
2023,9,30,10,15,0
2023,9,30,10,30,0
2023,9,30,10,45,0
2023,9,30,11,0,0
2023,9,30,11,15,0
2023,9,30,11,30,0
2023,9,30,11,45,0
2023,9,30,12,0,0
2023,9,30,12,15,0
2023,9,30,12,30,0
2023,9,30,12,45,0
2023,9,30,13,0,0
2023,9,30,13,15,0
2023,9,30,13,30,0
2023,9,30,13,45,10
2023,9,30,14,0,30
2023,9,30,14,15,91
2023,9,30,14,30,74
2023,9,30,14,45,158
2023,9,30,15,0,245
2023,9,30,15,15,150
2023,9,30,15,30,211
2023,9,30,15,45,238
2023,9,30,16,0,346
2023,9,30,16,15,381
2023,9,30,16,30,384
2023,9,30,16,45,190
2023,9,30,17,0,358
2023,9,30,17,15,208
2023,9,30,17,30,213
2023,9,30,17,45,293
2023,9,30,18,0,367
2023,9,30,18,15,359
2023,9,30,18,30,269
2023,9,30,18,45,345
2023,9,30,19,0,322
2023,9,30,19,15,340
2023,9,30,19,30,262
2023,9,30,19,45,275
2023,9,30,20,0,202
2023,9,30,20,15,310
2023,9,30,20,30,315
2023,9,30,20,45,193
2023,9,30,21,0,185
2023,9,30,21,15,127
2023,9,30,21,30,148
2023,9,30,21,45,92
2023,9,30,22,0,32
2023,9,30,22,15,46
2023,9,30,22,30,24
2023,9,30,22,45,25
2023,9,30,23,0,24
2023,9,30,23,15,40
2023,9,30,23,30,37
2023,9,30,23,45,61
2023,10,1,0,0,24
2023,10,1,0,15,6
2023,10,1,0,30,21
2023,10,1,0,45,52
2023,10,1,1,0,29
2023,10,1,1,15,7
2023,10,1,1,30,0
2023,10,1,1,45,0
2023,10,1,2,0,0
2023,10,1,2,15,0
2023,10,1,2,30,0
2023,10,1,2,45,0
2023,10,1,3,0,0
2023,10,1,3,15,0
2023,10,1,3,30,0
2023,10,1,3,45,0
2023,10,1,4,0,0
2023,10,1,4,15,0
2023,10,1,4,30,0
2023,10,1,4,45,0
2023,10,1,5,0,0
2023,10,1,5,15,0
2023,10,1,5,30,0
2023,10,1,5,45,0
2023,10,1,6,0,0
2023,10,1,6,15,0
2023,10,1,6,30,0
2023,10,1,6,45,0
2023,10,1,7,0,0
2023,10,1,7,15,0
2023,10,1,7,30,0
2023,10,1,7,45,0
2023,10,1,8,0,0
2023,10,1,8,15,0
2023,10,1,8,30,0
2023,10,1,8,45,0
2023,10,1,9,0,0
2023,10,1,9,15,0
2023,10,1,9,30,0
2023,10,1,9,45,0
2023,10,1,10,0,0
2023,10,1,10,15,0
2023,10,1,10,30,0
2023,10,1,10,45,0
2023,10,1,11,0,0
2023,10,1,11,15,0
2023,10,1,11,30,0
2023,10,1,11,45,0
2023,10,1,12,0,0
2023,10,1,12,15,0
2023,10,1,12,30,0
2023,10,1,12,45,0
2023,10,1,13,0,0
2023,10,1,13,15,0
2023,10,1,13,30,0
2023,10,1,13,45,15
2023,10,1,14,0,46
2023,10,1,14,15,88
2023,10,1,14,30,136
2023,10,1,14,45,187
2023,10,1,15,0,239
2023,10,1,15,15,292
2023,10,1,15,30,344
2023,10,1,15,45,397
2023,10,1,16,0,446
2023,10,1,16,15,494
2023,10,1,16,30,540
2023,10,1,16,45,584
2023,10,1,17,0,624
2023,10,1,17,15,661
2023,10,1,17,30,694
2023,10,1,17,45,727
2023,10,1,18,0,753
2023,10,1,18,15,773
2023,10,1,18,30,792
2023,10,1,18,45,806
2023,10,1,19,0,817
2023,10,1,19,15,821
2023,10,1,19,30,823
2023,10,1,19,45,820
2023,10,1,20,0,814
2023,10,1,20,15,800
2023,10,1,20,30,786
2023,10,1,20,45,766
2023,10,1,21,0,743
2023,10,1,21,15,716
2023,10,1,21,30,686
2023,10,1,21,45,454
2023,10,1,22,0,615
2023,10,1,22,15,354
2023,10,1,22,30,531
2023,10,1,22,45,485
2023,10,1,23,0,438
2023,10,1,23,15,15
2023,10,1,23,30,160
2023,10,1,23,45,77
2023,10,2,0,0,112
2023,10,2,0,15,123
2023,10,2,0,30,48
2023,10,2,0,45,83
2023,10,2,1,0,27
2023,10,2,1,15,7
2023,10,2,1,30,0
2023,10,2,1,45,0
2023,10,2,2,0,0
2023,10,2,2,15,0
2023,10,2,2,30,0
2023,10,2,2,45,0
2023,10,2,3,0,0
2023,10,2,3,15,0
2023,10,2,3,30,0
2023,10,2,3,45,0
2023,10,2,4,0,0
2023,10,2,4,15,0
2023,10,2,4,30,0
2023,10,2,4,45,0
2023,10,2,5,0,0
2023,10,2,5,15,0
2023,10,2,5,30,0
2023,10,2,5,45,0
2023,10,2,6,0,0
2023,10,2,6,15,0
2023,10,2,6,30,0
2023,10,2,6,45,0
2023,10,2,7,0,0
2023,10,2,7,15,0
2023,10,2,7,30,0
2023,10,2,7,45,0
2023,10,2,8,0,0
2023,10,2,8,15,0
2023,10,2,8,30,0
2023,10,2,8,45,0
2023,10,2,9,0,0
2023,10,2,9,15,0
2023,10,2,9,30,0
2023,10,2,9,45,0
2023,10,2,10,0,0
2023,10,2,10,15,0
2023,10,2,10,30,0
2023,10,2,10,45,0
2023,10,2,11,0,0
2023,10,2,11,15,0
2023,10,2,11,30,0
2023,10,2,11,45,0
2023,10,2,12,0,0
2023,10,2,12,15,0
2023,10,2,12,30,0
2023,10,2,12,45,0
2023,10,2,13,0,0
2023,10,2,13,15,0
2023,10,2,13,30,0
2023,10,2,13,45,14
2023,10,2,14,0,44
2023,10,2,14,15,85
2023,10,2,14,30,132
2023,10,2,14,45,183
2023,10,2,15,0,234
2023,10,2,15,15,238
2023,10,2,15,30,285
2023,10,2,15,45,389
2023,10,2,16,0,439
2023,10,2,16,15,487
2023,10,2,16,30,532
2023,10,2,16,45,485
2023,10,2,17,0,476
2023,10,2,17,15,622
2023,10,2,17,30,648
2023,10,2,17,45,675
2023,10,2,18,0,688
2023,10,2,18,15,762
2023,10,2,18,30,778
2023,10,2,18,45,692
2023,10,2,19,0,803
2023,10,2,19,15,809
2023,10,2,19,30,811
2023,10,2,19,45,809
2023,10,2,20,0,802
2023,10,2,20,15,792
2023,10,2,20,30,777
2023,10,2,20,45,753
2023,10,2,21,0,730
2023,10,2,21,15,703
2023,10,2,21,30,673
2023,10,2,21,45,639
2023,10,2,22,0,602
2023,10,2,22,15,562
2023,10,2,22,30,519
2023,10,2,22,45,345
2023,10,2,23,0,426
2023,10,2,23,15,377
2023,10,2,23,30,326
2023,10,2,23,45,275
2023,10,3,0,0,223
2023,10,3,0,15,172
2023,10,3,0,30,50
2023,10,3,0,45,64
2023,10,3,1,0,27
2023,10,3,1,15,0
2023,10,3,1,30,0
2023,10,3,1,45,0
2023,10,3,2,0,0
2023,10,3,2,15,0
2023,10,3,2,30,0
2023,10,3,2,45,0
2023,10,3,3,0,0
2023,10,3,3,15,0
2023,10,3,3,30,0
2023,10,3,3,45,0
2023,10,3,4,0,0
2023,10,3,4,15,0
2023,10,3,4,30,0
2023,10,3,4,45,0
2023,10,3,5,0,0
2023,10,3,5,15,0
2023,10,3,5,30,0
2023,10,3,5,45,0
2023,10,3,6,0,0
2023,10,3,6,15,0
2023,10,3,6,30,0
2023,10,3,6,45,0
2023,10,3,7,0,0
2023,10,3,7,15,0
2023,10,3,7,30,0
2023,10,3,7,45,0
2023,10,3,8,0,0
2023,10,3,8,15,0
2023,10,3,8,30,0
2023,10,3,8,45,0
2023,10,3,9,0,0
2023,10,3,9,15,0
2023,10,3,9,30,0
2023,10,3,9,45,0
2023,10,3,10,0,0
2023,10,3,10,15,0
2023,10,3,10,30,0
2023,10,3,10,45,0
2023,10,3,11,0,0
2023,10,3,11,15,0
2023,10,3,11,30,0
2023,10,3,11,45,0
2023,10,3,12,0,0
2023,10,3,12,15,0
2023,10,3,12,30,0
2023,10,3,12,45,0
2023,10,3,13,0,0
2023,10,3,13,15,0
2023,10,3,13,30,0
2023,10,3,13,45,15
2023,10,3,14,0,47
2023,10,3,14,15,90
2023,10,3,14,30,138
2023,10,3,14,45,190
2023,10,3,15,0,242
2023,10,3,15,15,293
2023,10,3,15,30,345
2023,10,3,15,45,396
2023,10,3,16,0,445
2023,10,3,16,15,492
2023,10,3,16,30,537
2023,10,3,16,45,580
2023,10,3,17,0,617
2023,10,3,17,15,653
2023,10,3,17,30,687
2023,10,3,17,45,713
2023,10,3,18,0,740
2023,10,3,18,15,761
2023,10,3,18,30,780
2023,10,3,18,45,794
2023,10,3,19,0,804
2023,10,3,19,15,809
2023,10,3,19,30,811
2023,10,3,19,45,808
2023,10,3,20,0,804
2023,10,3,20,15,793
2023,10,3,20,30,778
2023,10,3,20,45,759
2023,10,3,21,0,736
2023,10,3,21,15,710
2023,10,3,21,30,681
2023,10,3,21,45,647
2023,10,3,22,0,610
2023,10,3,22,15,570
2023,10,3,22,30,527
2023,10,3,22,45,481
2023,10,3,23,0,432
2023,10,3,23,15,383
2023,10,3,23,30,333
2023,10,3,23,45,281
2023,10,4,0,0,228
2023,10,4,0,15,176
2023,10,4,0,30,126
2023,10,4,0,45,78
2023,10,4,1,0,38
2023,10,4,1,15,0
2023,10,4,1,30,0
2023,10,4,1,45,0
2023,10,4,2,0,0
2023,10,4,2,15,0
2023,10,4,2,30,0
2023,10,4,2,45,0
2023,10,4,3,0,0
2023,10,4,3,15,0
2023,10,4,3,30,0
2023,10,4,3,45,0
2023,10,4,4,0,0
2023,10,4,4,15,0
2023,10,4,4,30,0
2023,10,4,4,45,0
2023,10,4,5,0,0
2023,10,4,5,15,0
2023,10,4,5,30,0
2023,10,4,5,45,0
2023,10,4,6,0,0
2023,10,4,6,15,0
2023,10,4,6,30,0
2023,10,4,6,45,0
2023,10,4,7,0,0
2023,10,4,7,15,0
2023,10,4,7,30,0
2023,10,4,7,45,0
2023,10,4,8,0,0
2023,10,4,8,15,0
2023,10,4,8,30,0
2023,10,4,8,45,0
2023,10,4,9,0,0
2023,10,4,9,15,0
2023,10,4,9,30,0
2023,10,4,9,45,0
2023,10,4,10,0,0
2023,10,4,10,15,0
2023,10,4,10,30,0
2023,10,4,10,45,0
2023,10,4,11,0,0
2023,10,4,11,15,0
2023,10,4,11,30,0
2023,10,4,11,45,0
2023,10,4,12,0,0
2023,10,4,12,15,0
2023,10,4,12,30,0
2023,10,4,12,45,0
2023,10,4,13,0,0
2023,10,4,13,15,0
2023,10,4,13,30,0
2023,10,4,13,45,14
2023,10,4,14,0,46
2023,10,4,14,15,89
2023,10,4,14,30,138
2023,10,4,14,45,190
2023,10,4,15,0,243
2023,10,4,15,15,295
2023,10,4,15,30,348
2023,10,4,15,45,399
2023,10,4,16,0,448
2023,10,4,16,15,496
2023,10,4,16,30,541
2023,10,4,16,45,584
2023,10,4,17,0,624
2023,10,4,17,15,660
2023,10,4,17,30,693
2023,10,4,17,45,723
2023,10,4,18,0,749
2023,10,4,18,15,772
2023,10,4,18,30,790
2023,10,4,18,45,804
2023,10,4,19,0,814
2023,10,4,19,15,820
2023,10,4,19,30,821
2023,10,4,19,45,819
2023,10,4,20,0,812
2023,10,4,20,15,801
2023,10,4,20,30,786
2023,10,4,20,45,765
2023,10,4,21,0,742
2023,10,4,21,15,718
2023,10,4,21,30,687
2023,10,4,21,45,654
2023,10,4,22,0,616
2023,10,4,22,15,576
2023,10,4,22,30,532
2023,10,4,22,45,487
2023,10,4,23,0,439
2023,10,4,23,15,388
2023,10,4,23,30,337
2023,10,4,23,45,284
2023,10,5,0,0,231
2023,10,5,0,15,178
2023,10,5,0,30,127
2023,10,5,0,45,79
2023,10,5,1,0,37
2023,10,5,1,15,0
2023,10,5,1,30,0
2023,10,5,1,45,0
2023,10,5,2,0,0
2023,10,5,2,15,0
2023,10,5,2,30,0
2023,10,5,2,45,0
2023,10,5,3,0,0
2023,10,5,3,15,0
2023,10,5,3,30,0
2023,10,5,3,45,0
2023,10,5,4,0,0
2023,10,5,4,15,0
2023,10,5,4,30,0
2023,10,5,4,45,0
2023,10,5,5,0,0
2023,10,5,5,15,0
2023,10,5,5,30,0
2023,10,5,5,45,0
2023,10,5,6,0,0
2023,10,5,6,15,0
2023,10,5,6,30,0
2023,10,5,6,45,0
2023,10,5,7,0,0
2023,10,5,7,15,0
2023,10,5,7,30,0
2023,10,5,7,45,0
2023,10,5,8,0,0
2023,10,5,8,15,0
2023,10,5,8,30,0
2023,10,5,8,45,0
2023,10,5,9,0,0
2023,10,5,9,15,0
2023,10,5,9,30,0
2023,10,5,9,45,0
2023,10,5,10,0,0
2023,10,5,10,15,0
2023,10,5,10,30,0
2023,10,5,10,45,0
2023,10,5,11,0,0
2023,10,5,11,15,0
2023,10,5,11,30,0
2023,10,5,11,45,0
2023,10,5,12,0,0
2023,10,5,12,15,0
2023,10,5,12,30,0
2023,10,5,12,45,0
2023,10,5,13,0,0
2023,10,5,13,15,0
2023,10,5,13,30,0
2023,10,5,13,45,0
2023,10,5,14,0,45
2023,10,5,14,15,88
2023,10,5,14,30,137
2023,10,5,14,45,188
2023,10,5,15,0,241
2023,10,5,15,15,293
2023,10,5,15,30,345
2023,10,5,15,45,395
2023,10,5,16,0,444
2023,10,5,16,15,491
2023,10,5,16,30,536
2023,10,5,16,45,578
2023,10,5,17,0,618
2023,10,5,17,15,654
2023,10,5,17,30,687
2023,10,5,17,45,716
2023,10,5,18,0,742
2023,10,5,18,15,764
2023,10,5,18,30,782
2023,10,5,18,45,796
2023,10,5,19,0,806
2023,10,5,19,15,812
2023,10,5,19,30,813
2023,10,5,19,45,811
2023,10,5,20,0,804
2023,10,5,20,15,793
2023,10,5,20,30,780
2023,10,5,20,45,760
2023,10,5,21,0,737
2023,10,5,21,15,710
2023,10,5,21,30,679
2023,10,5,21,45,646
2023,10,5,22,0,608
2023,10,5,22,15,568
2023,10,5,22,30,524
2023,10,5,22,45,481
2023,10,5,23,0,433
2023,10,5,23,15,382
2023,10,5,23,30,331
2023,10,5,23,45,279
2023,10,6,0,0,226
2023,10,6,0,15,173
2023,10,6,0,30,122
2023,10,6,0,45,74
2023,10,6,1,0,34
2023,10,6,1,15,0
2023,10,6,1,30,0
2023,10,6,1,45,0
2023,10,6,2,0,0
2023,10,6,2,15,0
2023,10,6,2,30,0
2023,10,6,2,45,0
2023,10,6,3,0,0
2023,10,6,3,15,0
2023,10,6,3,30,0
2023,10,6,3,45,0
2023,10,6,4,0,0
2023,10,6,4,15,0
2023,10,6,4,30,0
2023,10,6,4,45,0
2023,10,6,5,0,0
2023,10,6,5,15,0
2023,10,6,5,30,0
2023,10,6,5,45,0
2023,10,6,6,0,0
2023,10,6,6,15,0
2023,10,6,6,30,0
2023,10,6,6,45,0
2023,10,6,7,0,0
2023,10,6,7,15,0
2023,10,6,7,30,0
2023,10,6,7,45,0
2023,10,6,8,0,0
2023,10,6,8,15,0
2023,10,6,8,30,0
2023,10,6,8,45,0
2023,10,6,9,0,0
2023,10,6,9,15,0
2023,10,6,9,30,0
2023,10,6,9,45,0
2023,10,6,10,0,0
2023,10,6,10,15,0
2023,10,6,10,30,0
2023,10,6,10,45,0
2023,10,6,11,0,0
2023,10,6,11,15,0
2023,10,6,11,30,0
2023,10,6,11,45,0
2023,10,6,12,0,0
2023,10,6,12,15,0
2023,10,6,12,30,0
2023,10,6,12,45,0
2023,10,6,13,0,0
2023,10,6,13,15,0
2023,10,6,13,30,0
2023,10,6,13,45,0
2023,10,6,14,0,42
2023,10,6,14,15,85
2023,10,6,14,30,134
2023,10,6,14,45,185
2023,10,6,15,0,238
2023,10,6,15,15,291
2023,10,6,15,30,343
2023,10,6,15,45,394
2023,10,6,16,0,443
2023,10,6,16,15,491
2023,10,6,16,30,536
2023,10,6,16,45,580
2023,10,6,17,0,620
2023,10,6,17,15,657
2023,10,6,17,30,690
2023,10,6,17,45,719
2023,10,6,18,0,745
2023,10,6,18,15,767
2023,10,6,18,30,785
2023,10,6,18,45,799
2023,10,6,19,0,809
2023,10,6,19,15,815
2023,10,6,19,30,816
2023,10,6,19,45,814
2023,10,6,20,0,807
2023,10,6,20,15,796
2023,10,6,20,30,780
2023,10,6,20,45,759
2023,10,6,21,0,736
2023,10,6,21,15,708
2023,10,6,21,30,677
2023,10,6,21,45,643
2023,10,6,22,0,606
2023,10,6,22,15,565
2023,10,6,22,30,521
2023,10,6,22,45,476
2023,10,6,23,0,428
2023,10,6,23,15,377
2023,10,6,23,30,326
2023,10,6,23,45,273
2023,10,7,0,0,220
2023,10,7,0,15,167
2023,10,7,0,30,117
2023,10,7,0,45,70
2023,10,7,1,0,30
2023,10,7,1,15,0
2023,10,7,1,30,0
2023,10,7,1,45,0
2023,10,7,2,0,0
2023,10,7,2,15,0
2023,10,7,2,30,0
2023,10,7,2,45,0
2023,10,7,3,0,0
2023,10,7,3,15,0
2023,10,7,3,30,0
2023,10,7,3,45,0
2023,10,7,4,0,0
2023,10,7,4,15,0
2023,10,7,4,30,0
2023,10,7,4,45,0
2023,10,7,5,0,0
2023,10,7,5,15,0
2023,10,7,5,30,0
2023,10,7,5,45,0
2023,10,7,6,0,0
2023,10,7,6,15,0
2023,10,7,6,30,0
2023,10,7,6,45,0
2023,10,7,7,0,0
2023,10,7,7,15,0
2023,10,7,7,30,0
2023,10,7,7,45,0
2023,10,7,8,0,0
2023,10,7,8,15,0
2023,10,7,8,30,0
2023,10,7,8,45,0
2023,10,7,9,0,0
2023,10,7,9,15,0
2023,10,7,9,30,0
2023,10,7,9,45,0
2023,10,7,10,0,0
2023,10,7,10,15,0
2023,10,7,10,30,0
2023,10,7,10,45,0
2023,10,7,11,0,0
2023,10,7,11,15,0
2023,10,7,11,30,0
2023,10,7,11,45,0
2023,10,7,12,0,0
2023,10,7,12,15,0
2023,10,7,12,30,0
2023,10,7,12,45,0
2023,10,7,13,0,0
2023,10,7,13,15,0
2023,10,7,13,30,0
2023,10,7,13,45,0
2023,10,7,14,0,38
2023,10,7,14,15,79
2023,10,7,14,30,126
2023,10,7,14,45,176
2023,10,7,15,0,228
2023,10,7,15,15,280
2023,10,7,15,30,332
2023,10,7,15,45,382
2023,10,7,16,0,431
2023,10,7,16,15,478
2023,10,7,16,30,523
2023,10,7,16,45,565
2023,10,7,17,0,605
2023,10,7,17,15,641
2023,10,7,17,30,674
2023,10,7,17,45,707
2023,10,7,18,0,733
2023,10,7,18,15,755
2023,10,7,18,30,773
2023,10,7,18,45,787
2023,10,7,19,0,797
2023,10,7,19,15,802
2023,10,7,19,30,804
2023,10,7,19,45,801
2023,10,7,20,0,794
2023,10,7,20,15,783
2023,10,7,20,30,767
2023,10,7,20,45,747
2023,10,7,21,0,724
2023,10,7,21,15,697
2023,10,7,21,30,666
2023,10,7,21,45,633
2023,10,7,22,0,595
2023,10,7,22,15,557
2023,10,7,22,30,513
2023,10,7,22,45,467
2023,10,7,23,0,419
2023,10,7,23,15,369
2023,10,7,23,30,317
2023,10,7,23,45,265
2023,10,8,0,0,213
2023,10,8,0,15,161
2023,10,8,0,30,111
2023,10,8,0,45,64
2023,10,8,1,0,26
2023,10,8,1,15,0
2023,10,8,1,30,0
2023,10,8,1,45,0
2023,10,8,2,0,0
2023,10,8,2,15,0
2023,10,8,2,30,0
2023,10,8,2,45,0
2023,10,8,3,0,0
2023,10,8,3,15,0
2023,10,8,3,30,0
2023,10,8,3,45,0
2023,10,8,4,0,0
2023,10,8,4,15,0
2023,10,8,4,30,0
2023,10,8,4,45,0
2023,10,8,5,0,0
2023,10,8,5,15,0
2023,10,8,5,30,0
2023,10,8,5,45,0
2023,10,8,6,0,0
2023,10,8,6,15,0
2023,10,8,6,30,0
2023,10,8,6,45,0
2023,10,8,7,0,0
2023,10,8,7,15,0
2023,10,8,7,30,0
2023,10,8,7,45,0
2023,10,8,8,0,0
2023,10,8,8,15,0
2023,10,8,8,30,0
2023,10,8,8,45,0
2023,10,8,9,0,0
2023,10,8,9,15,0
2023,10,8,9,30,0
2023,10,8,9,45,0
2023,10,8,10,0,0
2023,10,8,10,15,0
2023,10,8,10,30,0
2023,10,8,10,45,0
2023,10,8,11,0,0
2023,10,8,11,15,0
2023,10,8,11,30,0
2023,10,8,11,45,0
2023,10,8,12,0,0
2023,10,8,12,15,0
2023,10,8,12,30,0
2023,10,8,12,45,0
2023,10,8,13,0,0
2023,10,8,13,15,0
2023,10,8,13,30,0
2023,10,8,13,45,0
2023,10,8,14,0,34
2023,10,8,14,15,73
2023,10,8,14,30,119
2023,10,8,14,45,169
2023,10,8,15,0,219
2023,10,8,15,15,271
2023,10,8,15,30,322
2023,10,8,15,45,372
2023,10,8,16,0,421
2023,10,8,16,15,467
2023,10,8,16,30,511
2023,10,8,16,45,554
2023,10,8,17,0,593
2023,10,8,17,15,630
2023,10,8,17,30,663
2023,10,8,17,45,694
2023,10,8,18,0,719
2023,10,8,18,15,741
2023,10,8,18,30,759
2023,10,8,18,45,773
2023,10,8,19,0,785
2023,10,8,19,15,791
2023,10,8,19,30,792
2023,10,8,19,45,789
2023,10,8,20,0,782
2023,10,8,20,15,774
2023,10,8,20,30,758
2023,10,8,20,45,736
2023,10,8,21,0,712
2023,10,8,21,15,685
2023,10,8,21,30,655
2023,10,8,21,45,623
2023,10,8,22,0,585
2023,10,8,22,15,545
2023,10,8,22,30,501
2023,10,8,22,45,456
2023,10,8,23,0,408
2023,10,8,23,15,358
2023,10,8,23,30,308
2023,10,8,23,45,256
2023,10,9,0,0,204
2023,10,9,0,15,153
2023,10,9,0,30,103
2023,10,9,0,45,58
2023,10,9,1,0,23
2023,10,9,1,15,0
2023,10,9,1,30,0
2023,10,9,1,45,0
2023,10,9,2,0,0
2023,10,9,2,15,0
2023,10,9,2,30,0
2023,10,9,2,45,0
2023,10,9,3,0,0
2023,10,9,3,15,0
2023,10,9,3,30,0
2023,10,9,3,45,0
2023,10,9,4,0,0
2023,10,9,4,15,0
2023,10,9,4,30,0
2023,10,9,4,45,0
2023,10,9,5,0,0
2023,10,9,5,15,0
2023,10,9,5,30,0
2023,10,9,5,45,0
2023,10,9,6,0,0
2023,10,9,6,15,0
2023,10,9,6,30,0
2023,10,9,6,45,0
2023,10,9,7,0,0
2023,10,9,7,15,0
2023,10,9,7,30,0
2023,10,9,7,45,0
2023,10,9,8,0,0
2023,10,9,8,15,0
2023,10,9,8,30,0
2023,10,9,8,45,0
2023,10,9,9,0,0
2023,10,9,9,15,0
2023,10,9,9,30,0
2023,10,9,9,45,0
2023,10,9,10,0,0
2023,10,9,10,15,0
2023,10,9,10,30,0
2023,10,9,10,45,0
2023,10,9,11,0,0
2023,10,9,11,15,0
2023,10,9,11,30,0
2023,10,9,11,45,0
2023,10,9,12,0,0
2023,10,9,12,15,0
2023,10,9,12,30,0
2023,10,9,12,45,0
2023,10,9,13,0,0
2023,10,9,13,15,0
2023,10,9,13,30,0
2023,10,9,13,45,0
2023,10,9,14,0,33
2023,10,9,14,15,72
2023,10,9,14,30,119
2023,10,9,14,45,168
2023,10,9,15,0,220
2023,10,9,15,15,272
2023,10,9,15,30,323
2023,10,9,15,45,374
2023,10,9,16,0,422
2023,10,9,16,15,471
2023,10,9,16,30,516
2023,10,9,16,45,558
2023,10,9,17,0,597
2023,10,9,17,15,634
2023,10,9,17,30,667
2023,10,9,17,45,700
2023,10,9,18,0,725
2023,10,9,18,15,747
2023,10,9,18,30,765
2023,10,9,18,45,778
2023,10,9,19,0,788
2023,10,9,19,15,796
2023,10,9,19,30,797
2023,10,9,19,45,795
2023,10,9,20,0,787
2023,10,9,20,15,776
2023,10,9,20,30,760
2023,10,9,20,45,737
2023,10,9,21,0,713
2023,10,9,21,15,649
2023,10,9,21,30,549
2023,10,9,21,45,427
2023,10,9,22,0,581
2023,10,9,22,15,540
2023,10,9,22,30,399
2023,10,9,22,45,411
2023,10,9,23,0,351
2023,10,9,23,15,335
2023,10,9,23,30,262
2023,10,9,23,45,171
2023,10,10,0,0,88
2023,10,10,0,15,128
2023,10,10,0,30,71
2023,10,10,0,45,41
2023,10,10,1,0,12
2023,10,10,1,15,0
2023,10,10,1,30,0
2023,10,10,1,45,0
2023,10,10,2,0,0
2023,10,10,2,15,0
2023,10,10,2,30,0
2023,10,10,2,45,0
2023,10,10,3,0,0
2023,10,10,3,15,0
2023,10,10,3,30,0
2023,10,10,3,45,0
2023,10,10,4,0,0
2023,10,10,4,15,0
2023,10,10,4,30,0
2023,10,10,4,45,0
