country	country_code	ETS information	main activity sector name	unit	value	year
Greece	GR	1.1.1 Free allocation to existing entities (Art. 10a(1))	20 Combustion of fuels	tonne of CO2 equ.	46596687	2012
Greece	GR	1.1.1 Free allocation to existing entities (Art. 10a(1))	20 Combustion of fuels	tonne of CO2 equ.	802340	2020
Greece	GR	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	20 Combustion of fuels	tonne of CO2 equ.	0	2016
Greece	GR	2.1 EU-ETS Verified Emission	20 Combustion of fuels	tonne of CO2 equ.	50500662	2009
Greece	GR	2.1 EU-ETS Verified Emission	20 Combustion of fuels	tonne of CO2 equ.	27809747	2019
Greece	GR	4. Total surrendered units	20 Combustion of fuels	tonne of CO2 equ.	41863644	2014
Greece	GR	4. Total surrendered units	20 Combustion of fuels	tonne of CO2 equ.	37111740	2015
Greece	GR	4.1 Surrendered EU allowances (EUAs and EUAAs)	20 Combustion of fuels	tonne of CO2 equ.	54747953	2007
Greece	GR	4.2 Surrendered certified emission reductions (CERs)	20 Combustion of fuels	tonne of CO2 equ.	53000	2008
Greece	GR	4.2 Surrendered certified emission reductions (CERs)	20 Combustion of fuels	tonne of CO2 equ.	3268720	2010
Greece	GR	1.1 Freely allocated allowances	20-99 All stationary installations	tonne of CO2 equ.	10701388	2023
Greece	GR	1.1.1 Free allocation to existing entities (Art. 10a(1))	20-99 All stationary installations	tonne of CO2 equ.	12258349	2019
Greece	GR	1.1.1 Free allocation to existing entities (Art. 10a(1))	20-99 All stationary installations	tonne of CO2 equ.	10701388	2023
Greece	GR	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	20-99 All stationary installations	tonne of CO2 equ.	0	2017
Greece	GR	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	20-99 All stationary installations	tonne of CO2 equ.	0	2018
Greece	GR	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	20-99 All stationary installations	tonne of CO2 equ.	0	2021
Greece	GR	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	32 Manufacture of ceramics	tonne of CO2 equ.	0	2015
Greece	GR	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	32 Manufacture of ceramics	tonne of CO2 equ.	0	2020
Greece	GR	2. Verified emissions	32 Manufacture of ceramics	tonne of CO2 equ.	159268	2011
Greece	GR	2. Verified emissions	32 Manufacture of ceramics	tonne of CO2 equ.	104169	2012
Greece	GR	4. Total surrendered units	32 Manufacture of ceramics	tonne of CO2 equ.	786086	2005
Greece	GR	4. Total surrendered units	32 Manufacture of ceramics	tonne of CO2 equ.	71894	2013
Greece	GR	4. Total surrendered units	32 Manufacture of ceramics	tonne of CO2 equ.	63694	2014
Greece	GR	4. Total surrendered units	32 Manufacture of ceramics	tonne of CO2 equ.	93212	2018
Greece	GR	4.2 Surrendered certified emission reductions (CERs)	32 Manufacture of ceramics	tonne of CO2 equ.	0	2007
Greece	GR	4.2 Surrendered certified emission reductions (CERs)	32 Manufacture of ceramics	tonne of CO2 equ.	0	2008
Greece	GR	4.2 Surrendered certified emission reductions (CERs)	32 Manufacture of ceramics	tonne of CO2 equ.	47256	2010
Iceland	IS	4.1 Surrendered EU allowances (EUAs and EUAAs)	26 Production of primary aluminium	tonne of CO2 equ.	0	2010
Iceland	IS	1.1.1 Free allocation to existing entities (Art. 10a(1))	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	90950	2023
Iceland	IS	2.1 EU-ETS Verified Emission	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	98405	2019
Iceland	IS	4. Total surrendered units	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	97338	2021
Iceland	IS	4.1 Surrendered EU allowances (EUAs and EUAAs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2011
Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	10 Aviation	tonne of CO2 equ.	15253410	2012
Italy	IT	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	544	2017
Italy	IT	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	544	2018
Italy	IT	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	0	2021
Italy	IT	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	10 Aviation	tonne of CO2 equ.	0	2022
Italy	IT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	10 Aviation	tonne of CO2 equ.	0	2017
Italy	IT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	10 Aviation	tonne of CO2 equ.	0	2018
Ireland	IE	2.1 EU-ETS Verified Emission	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	2933854	2014
Ireland	IE	2.1 EU-ETS Verified Emission	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	3232677	2015
Ireland	IE	4. Total surrendered units	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	2200152	2011
Ireland	IE	4. Total surrendered units	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	2537490	2012
Ireland	IE	4.1 Surrendered EU allowances (EUAs and EUAAs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	4062699	2008
Ireland	IE	4.3 Surrendered emission reduction units (ERUs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	0	2006
Italy	IT	1.1 Freely allocated allowances	26 Production of primary aluminium	tonne of CO2 equ.	0	2015
Italy	IT	1.1 Freely allocated allowances	26 Production of primary aluminium	tonne of CO2 equ.	0	2020
Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	26 Production of primary aluminium	tonne of CO2 equ.	0	2016
Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	26 Production of primary aluminium	tonne of CO2 equ.	0	2019
Italy	IT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	26 Production of primary aluminium	tonne of CO2 equ.	0	2019
Italy	IT	1.1 Freely allocated allowances	27 Production of secondary aluminium	tonne of CO2 equ.	113177	2015
Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	27 Production of secondary aluminium	tonne of CO2 equ.	97310	2016
Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	27 Production of secondary aluminium	tonne of CO2 equ.	91721	2019
Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	27 Production of secondary aluminium	tonne of CO2 equ.	88682	2023
Italy	IT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	27 Production of secondary aluminium	tonne of CO2 equ.	0	2019
Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	433553	2017
Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	431532	2018
Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	475000	2021
Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	474077	2022
Italy	IT	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	36148	2016
Italy	IT	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	96403	2020
Italy	IT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2013
Italy	IT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2017
Italy	IT	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2018
Italy	IT	2. Verified emissions	21  Refining of mineral oil	tonne of CO2 equ.	22130317	2011
Italy	IT	2. Verified emissions	21  Refining of mineral oil	tonne of CO2 equ.	20632400	2012
Italy	IT	4. Total surrendered units	21  Refining of mineral oil	tonne of CO2 equ.	6968797	2005
Italy	IT	4. Total surrendered units	21  Refining of mineral oil	tonne of CO2 equ.	18681314	2013
Croatia	HR	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	21  Refining of mineral oil	tonne of CO2 equ.	0	2021
Croatia	HR	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	21  Refining of mineral oil	tonne of CO2 equ.	0	2022
Croatia	HR	2. Verified emissions	21  Refining of mineral oil	tonne of CO2 equ.	1016922	2019
Croatia	HR	4. Total surrendered units	21  Refining of mineral oil	tonne of CO2 equ.	1301702	2016
Croatia	HR	4. Total surrendered units	21  Refining of mineral oil	tonne of CO2 equ.	806029	2020
Croatia	HR	4.1 Surrendered EU allowances (EUAs and EUAAs)	21  Refining of mineral oil	tonne of CO2 equ.	0	2008
Croatia	HR	4.1 Surrendered EU allowances (EUAs and EUAAs)	21  Refining of mineral oil	tonne of CO2 equ.	0	2010
Croatia	HR	4.3 Surrendered emission reduction units (ERUs)	21  Refining of mineral oil	tonne of CO2 equ.	0	2009
Croatia	HR	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	3881134	2019
Croatia	HR	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	3233388	2022
Croatia	HR	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	9319	2014
Croatia	HR	1.1.2 Free allocation from the new entrants reserve (Art. 10a(7))	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	13638	2015
Croatia	HR	2. Verified emissions	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	4951364	2013
Croatia	HR	2. Verified emissions	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	5170073	2017
Croatia	HR	2. Verified emissions	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	4804262	2018
Croatia	HR	2. Verified emissions	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	3108426	2022
Croatia	HR	2.1 EU-ETS Verified Emission	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	5170073	2017
Croatia	HR	2.1 EU-ETS Verified Emission	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	4804262	2018
Croatia	HR	2.1 EU-ETS Verified Emission	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	3992653	2021
Croatia	HR	2.1 EU-ETS Verified Emission	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	3108426	2022
Croatia	HR	4. Total surrendered units	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	3993561	2021
Croatia	HR	4.1 Surrendered EU allowances (EUAs and EUAAs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	0	2006
Croatia	HR	4.3 Surrendered emission reduction units (ERUs)	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	0	2010
Latvia	LV	1.1 Freely allocated allowances	36 Production of paper or cardboard	tonne of CO2 equ.	6294	2005
Latvia	LV	1.1 Freely allocated allowances	36 Production of paper or cardboard	tonne of CO2 equ.	11571	2010
Latvia	LV	1.1 Freely allocated allowances	36 Production of paper or cardboard	tonne of CO2 equ.	3668	2017
Latvia	LV	1.1 Freely allocated allowances	36 Production of paper or cardboard	tonne of CO2 equ.	3597	2018
Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	36 Production of paper or cardboard	tonne of CO2 equ.	6294	2006
Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	36 Production of paper or cardboard	tonne of CO2 equ.	3878	2014
Latvia	LV	1.1.1 Free allocation to existing entities (Art. 10a(1))	36 Production of paper or cardboard	tonne of CO2 equ.	3810	2015
Latvia	LV	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	36 Production of paper or cardboard	tonne of CO2 equ.	0	2016
Latvia	LV	1.1.3 Free allocation for modernisation of electricity generation (Art. 10c)	36 Production of paper or cardboard	tonne of CO2 equ.	0	2020
Latvia	LV	2. Verified emissions	36 Production of paper or cardboard	tonne of CO2 equ.	0	2019
Latvia	LV	2.1 EU-ETS Verified Emission	36 Production of paper or cardboard	tonne of CO2 equ.	0	2011
Latvia	LV	2.1 EU-ETS Verified Emission	36 Production of paper or cardboard	tonne of CO2 equ.	0	2012
Latvia	LV	4.1 Surrendered EU allowances (EUAs and EUAAs)	36 Production of paper or cardboard	tonne of CO2 equ.	6981	2006
Latvia	LV	4.2 Surrendered certified emission reductions (CERs)	36 Production of paper or cardboard	tonne of CO2 equ.	0	2009
Latvia	LV	4.3 Surrendered emission reduction units (ERUs)	36 Production of paper or cardboard	tonne of CO2 equ.	0	2006
Latvia	LV	4.3 Surrendered emission reduction units (ERUs)	36 Production of paper or cardboard	tonne of CO2 equ.	0	2009
Latvia	LV	1.1 Freely allocated allowances	45 Capture of greenhouse gases under Directive 2009/31/EC	tonne of CO2 equ.	10837	2013
Italy	IT	4. Total surrendered units	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	507858	2015
Italy	IT	4.1 Surrendered EU allowances (EUAs and EUAAs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2007
Italy	IT	4.2 Surrendered certified emission reductions (CERs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2005
Italy	IT	4.2 Surrendered certified emission reductions (CERs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2010
Italy	IT	4.3 Surrendered emission reduction units (ERUs)	28 Production or processing of non-ferrous metals	tonne of CO2 equ.	0	2006
Italy	IT	2.1 EU-ETS Verified Emission	23 Metal ore roasting or sintering	tonne of CO2 equ.	36168	2017
Italy	IT	2.1 EU-ETS Verified Emission	23 Metal ore roasting or sintering	tonne of CO2 equ.	39870	2018
Italy	IT	2.1 EU-ETS Verified Emission	23 Metal ore roasting or sintering	tonne of CO2 equ.	34683	2021
Italy	IT	2.1 EU-ETS Verified Emission	23 Metal ore roasting or sintering	tonne of CO2 equ.	32715	2022
Italy	IT	4.2 Surrendered certified emission reductions (CERs)	23 Metal ore roasting or sintering	tonne of CO2 equ.	0	2011
Italy	IT	4.3 Surrendered emission reduction units (ERUs)	23 Metal ore roasting or sintering	tonne of CO2 equ.	0	2005
Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	24  Production of pig iron or steel	tonne of CO2 equ.	11780488	2006
Italy	IT	1.1.1 Free allocation to existing entities (Art. 10a(1))	24  Production of pig iron or steel	tonne of CO2 equ.	14060480	2020
Italy	IT	2. Verified emissions	24  Production of pig iron or steel	tonne of CO2 equ.	9039892	2019
Italy	IT	2.1 EU-ETS Verified Emission	24  Production of pig iron or steel	tonne of CO2 equ.	13350875	2006
Italy	IT	2.1 EU-ETS Verified Emission	24  Production of pig iron or steel	tonne of CO2 equ.	8358767	2009
Italy	IT	2.1 EU-ETS Verified Emission	24  Production of pig iron or steel	tonne of CO2 equ.	9838143	2016
Italy	IT	2.1 EU-ETS Verified Emission	24  Production of pig iron or steel	tonne of CO2 equ.	7725878	2020
Italy	IT	4. Total surrendered units	24  Production of pig iron or steel	tonne of CO2 equ.	10437418	2005
Italy	IT	4. Total surrendered units	24  Production of pig iron or steel	tonne of CO2 equ.	10902599	2013
Italy	IT	4. Total surrendered units	24  Production of pig iron or steel	tonne of CO2 equ.	9535174	2017
Italy	IT	4. Total surrendered units	24  Production of pig iron or steel	tonne of CO2 equ.	9378717	2018
Italy	IT	4. Total surrendered units	24  Production of pig iron or steel	tonne of CO2 equ.	7646449	2022
Italy	IT	4.1 Surrendered EU allowances (EUAs and EUAAs)	24  Production of pig iron or steel	tonne of CO2 equ.	5860276	2012
Italy	IT	4.2 Surrendered certified emission reductions (CERs)	24  Production of pig iron or steel	tonne of CO2 equ.	0	2007
Italy	IT	4.2 Surrendered certified emission reductions (CERs)	24  Production of pig iron or steel	tonne of CO2 equ.	11266	2008
Italy	IT	4.3 Surrendered emission reduction units (ERUs)	24  Production of pig iron or steel	tonne of CO2 equ.	0	2009
Latvia	LV	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	1286653	2008
Latvia	LV	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	1994565	2010
Latvia	LV	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	1078613	2017
Latvia	LV	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	1043695	2018
Latvia	LV	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	935459	2021
Latvia	LV	1.1 Freely allocated allowances	21-99 All industrial installations (excl. combustion)	tonne of CO2 equ.	921676	2022
